1	0.0001571165930267117846172415531668901901834214412750427014972446250374317375116086592843997085176884405
2	0.0001571002828709625672896246853348751334791036696462446518915074711319261024351437655232941125118269039
3	0.0001570850915979890637308316228208650943766367678083311401293308782082751665847817100222805133538674264
4	0.0001570921078540301503378400163502038144350519725725490201481566957681088310340827000534881443635041943
5	0.000157092950343352880796087006026150970424759229510525785567111904560124260267880629120552026349987822
6	0.0001571149989275430087551273108277006778792764232176384671546555856606584202363104578339294955024803157
7	0.0001570994413258777561382724598808322992412807102791835923604152996047829040970796384120681673448814041
8	0.0001571056879627701608382766376090471671991475692595641938105417808237213094188022601179655281567428429
9	0.0001571121504809913958614490710630931021740108129859854149193437957724252455734709516433418559858202124
10	0.0001571231028025314512823567117891991050388524790705669752123658308234999915984626333553313070319410829
11	0.0001571218920346080442248741779286494847557532611308631743263895941918389764254739185077994826092342902
12	0.0001571191457460580868655972981873906656967570236507717654276735307033749196855635130885104415663748524
13	0.0001571207584388417688085998205805450274087945484329828284624564601303449108105236236464013348407348047
14	0.0001571156997160558975914435996024733932991647301915028863321331711268871173638075694510344415859065803
15	0.0001571204050113221972128500008882827937507592725061384383076644958988492494179709702971867879847115985
16	0.0001571189911110802814362447664938233479918561566631243924765965056179582750989038084065092192006346742
17	0.0001571266687870861104589120647325606138444960377454963163922742209540962544853842523877490701530267447
18	0.0001571261365148189689979550002774795486564364896642419718705675935267141076061147180859033738041262627
19	0.0001571239939377851219340603719656198879304565720214629555743294110018326451982632831941609984935969623
20	0.0001571303246354774766588564462007830081121215074773315037762313461533951476541854472412563909510062618
21	0.0001571428276084923616580557870752095891207145918273829734857985974082642205482488344335970679102849719
22	0.0001571498762304939965413014199756302852991563344331254468338402009176692815665475139766549067621114358
23	0.0001571270631602962358423168326708351009359082710987641408308519487605747114809783443017537863432476789
24	0.000157121246753002697820796019620013693757634231045228337504912315944571859394834382358922997640826695
25	0.0001571255299233164798927477412455446955322875207404642345245985611782991874828430373841151874380766422
26	0.0001571297286193743682112600283525739096845260627741859138172188407805958379554088539615227868105512308
27	0.0001571331374842843837541506222418691923014946622040062472472870150486745791601052435722996494821610717
28	0.0001571275103129986146314385119487157301849374281172450009123505055211644571289154852596675208666857962
29	0.0001571344755077858510873140045871852879237991589510739874703934660066078443399934625456988188827457674
30	0.0001571335241068827554272384020642500595747601418426830395940821622823675340848887275722448758510484398
31	0.0001571340875871328409322219557778309421885721513582652218926228737479562400287887685961746589325905303
32	0.000157131240522884254774557009897914452544757671814677991733427255620464183036835078305091957348085811
33	0.0001571272183271889089898052267982125267728919139533175178341346956808051495842598973030863076066788524
34	0.0001571254243234216801336614605066902391716898753926050784590647092626173600966455286648051274562353782
35	0.0001571379988128506289463678139439087790714740191275083371811603860661520641495914492962915873546411966
36	0.0001571343452071889452148901703800810368707433491328201086440603853155861700247128634705743093253137813
37	0.0001571399722284320145247990160546533657946813057044045897526381741480416547106669438211615872096875802
38	0.0001571340884043484027061894992337554195621952438588333874287415610172749605860628459703955945706817506
39	0.0001571319805698615300067335615260048565141776182041642118662962310117381362268092779377810249660575587
40	0.0001571407480207917782767729718134132083075865371259809045487632776474064587795714467921575527946586637
41	0.0001571300499107731264593803958596086236522973246284006584861397831347177323344346864255211485031253133
42	0.0001571412809481194003992987662860787840203000608657267389910798841171776839242808999678789942516157911
43	0.0001571433367425826191981374430148924112426296712480238967208356219813502334529363880335710295747424239
44	0.00015713924030356896554996996081192664978077618244333285840209034185096560535221928226189189570677578
45	0.0001571458332490903755263432118743245597581794403125684494394658672651795557845935596046495890764611593
46	0.0001571353566651574521343800516614453736003657183147773027446170944985043621881328323653378766577449255
47	0.0001571488248763360010978333077595039000594899805224329396133243712298150315589555687187980891299109248
48	0.0001571370101067813612419670112065021080494207818394078902383641826414609778912580573724841958969517602
49	0.0001571376626437171572475172365854915920218813165979089806879995066906229134337264505526203828204953067
50	0.0001571403731928143719366732047033231365685717646297866906483732525314681794780162047149313699488283352
51	0.0001571390282823658166941313383534427237208174628800370175086230998472938590364978092679863709030434018
52	0.0001571414804098444493408438824895813889682104900591100711425512606982546278005670260977024609463148233
53	0.0001571415316020985484403235660315707094292226229281443940194472039717671754466342437355648166011198668
54	0.0001571330424394575279245582105608454464183322372086823306877709655554928430669319303050330332021389465
55	0.0001571385651581019034999223312252389027877863082652975268988394312289270648698075788825897642060168456
56	0.0001571462831763771545017936155176429877675388001404229850885795825562475159498660767692370087738557591
57	0.0001571407925095495955341889770761379225381104049303054148496167955420506800931852072253450291662259058
58	0.0001571436621298615345030840674750448415591435645972021793447458416597634467913398201627733228395842781
59	0.000157141795351382933644113339216032579663903615264620906501468955301105907542763753518698092939215995
60	0.000157145320685315444754140304251515227708065192997332731483145716500800671186842240972651600249722353
61	0.0001571364800590272068775045851665901380389820355263778578505401944986044453978547255275220536078076745
62	0.0001571436568700219148799698337743680465571302919674918428597144158746199524032755270680277545650312484
63	0.0001571465540788727753831299490951612179099887759253154969069543588942847570796219991937094177021174486
64	0.0001571476824769271584813994818890594805437067104217476102603817564460256488305317691529685229704331062
65	0.0001571312501337841704246388249140504604767502374929349916016873006830854076412451299031466242004012141
66	0.0001571479902840237306243785333340446301864519098027376995209789340273253788764112951185449571872820204
67	0.0001571482200404758536809938994312549839770680169810528980849366843510777234122469145956048048322309435
68	0.0001571501146534846523574151364840772532899476227140843530302163676470841558544822601146954427138841382
69	0.0001571459749665165615103728394944255029756557157802699186465065588325435366433350580783867948925337386
70	0.0001571466874541072188131512822770754710161191413465258267504240538132307966249290021317000137040211345
71	0.0001571423251782983677401606774462253160900845477257592015906190511433831100219561478198026864840821362
72	0.0001571402064739765891731145637223336067877348480324525815409033936622099724373075519265273360669531195
73	0.0001571487089066205819991444099409826914182500286539881447783679475786158053720224631918230761104830181
74	0.0001571488185109783703925844930887663027952771549086441369477867688580593306793935719415566107991702867
75	0.0001571494241818518408544007135114297022314812568311925193461449765373985935787274068648837930622455588
76	0.000157145179315272694548602271007454428375183597012407106670927680210408835885700209984307183662430208
77	0.0001571432791324404326903774837483879004972783922787344161244831428791430139314418191870072090070818251
78	0.000157151754096193080101497933173350839884268750960032835632046488697417000148816797799462228562295631
79	0.0001571515050032020684177419166417444533178763788270245571005784231562241090807421743927045271093046641
80	0.0001571487846595543547370473801962038665354805957926396632063684421030916171608694479409969574948159769
81	0.0001571462172566410252568532474854524045876596616760584487640050983254614679873998715738450391202029335
82	0.0001571447479803772699327088282471224887706557948423677312225332522010792866437703501026246515493463964
83	0.0001571448900109560476357191557885326365524555614807217513042402677613997210674452733714399794755191069
84	0.00015714884902496374753733243105024299695841203252880589014520637803057084346922556644247629515858538
85	0.0001571447376659032503898854358227188535982311951943623116426253917344147709169912344202965455835050755
86	0.0001571489512899743480711766366876462286797081832794790542153054282279441183798215319742923510027397587
87	0.0001571473321551584274411479657689526216408952310905154504235663079956758394197364264565580133148003299
88	0.000157152365429306532193986511093153751997510071038228816490012019751636212374459329132302087082036065
89	0.0001571467578264632760599309434463951114081669335503632025430287760066137540159634078268446971447219514
90	0.0001571533335260055771482029173059893421165183072120378414206925334179666047811370263271830132817818802
91	0.0001571478601681729345168438754207950197822748377642104743456891351707423496610651734323858701811105768
92	0.0001571507420221556982191960482465049920285596777193961846105015813014957192442732069876350934772091785
93	0.0001571513958867237857550161079624777993401560915451503032232144779090723179828446988485320240947582505
94	0.0001571553502518959922121342594250843468503399471890262856511288003483768701424923282553664563568118932
95	0.0001571504916849967673580694476130819736536617178704679971097730362010055579267726418377135309432885934
96	0.0001571527054348289965349748699841514789455132368796681642462955005321182426760127754603441361368750873
97	0.000157153353665013122366906251220430868509071362262871403385797312430361042721227215573413677570469983
98	0.0001571527487203144675106539053820641011131380940885193531735690729880206883586051402277295662364282377
99	0.000157148534692862128335478855321668977720799770879182150155328876641892548008752052612989480730522286
100	0.0001571530142888369023398222021590320504592946215252317224266498056935859511195835059413571531502554469
101	0.0001571573452088251887322441534331755059213684205941489053205969162069622818090606550383131428144905637
102	0.000157147592279290452016129582811490132549062941197274613675404771949021932749856824882975966215667879
103	0.0001571490116552493252470724841800390655063112788430191315334291492400217387800892496680985692548081831
104	0.000157153657383419173612627127085827839913013698682898692556418222880195014018238799894578155731310217
105	0.0001571463239575909156778527496547855520544149795036031070889076953780218259206430010095622530475655218
106	0.0001571439304230940382250593962440582515721579111031521813961109171657114129928846215305148998855073089
107	0.0001571492771772938367698319930791970725585253364248916985666736424793764168043722439925838932692700522
108	0.000157157013779065918463551183591491944356172774316130181382147638290552750227098352351427934119625804
109	0.0001571544943824489363763072427264201460011229390802544698788761472698252773523577177530498594653528152
110	0.0001571553851223416281938209391239745693657477733346374459282552834367963049239985137404599209743208067
111	0.0001571547845631853609413883866806731820119929813676803343502034631479428663637294534115817333943831748
112	0.0001571480857925979861196642322100049572633580409599566301038542013503890070565902727183408457164652681
113	0.0001571585632098415196517329913041301439368613845701371615812767120615008751495638523754852489162853831
114	0.0001571531972194773380899556326096329076485385667852044697268254871598016901423857422731917066572223092
115	0.0001571518321863492424334065227595546328286118747911550696694628766263870068622552023649207065908992567
116	0.0001571516977605262072709360715403964302688874162296254751063379877467919590716913665996999878554985363
117	0.0001571520439836666039577547953824914701967979362211434875225137548075865101866876054490570115845551202
118	0.0001571549616393551262632374385313342927268822548783460799429318094493742167672131863296809490700944662
119	0.0001571540989699533615885760650022629952750367506719500700795023183064375400899279240629647326811206375
120	0.0001571517647041736463608216710024103281513424427251413838550723496612130366883933739014615517907347234
121	0.0001571536825757209082847208044391637661696472251784558679676384853831415416464791235888131729566996108
122	0.000157154821495917389151709178790907268946187773781168112326230881813874196511709106683709893835014364
123	0.0001571509096063110734799023600234223885313755818883316295163015278559176815182365318113111691131567846
124	0.0001571567138908809867993088142756977736349875231020258726325742208422992364377009679998824275854212506
125	0.0001571516021749233706187408938832925711838483546886043729805755957153120748155430764412946756793209214
126	0.0001571526957844073046697930207309364208762330320650712799969267423007399834340299976457113644313458118
127	0.0001571588714310838531207860277532362952039366041217096699906922838987554502967883575591163935921719196
128	0.0001571500678514057776574728568535744722638365906990588229255701136924736220317587218375270044887626274
129	0.0001571531486028670580618188052864450793615745648422364151709375716753113806870036953160825590011489402
130	0.0001571571194371819355847297995116598040616794473328422478895549068297819809726628160661423373932003008
131	0.0001571539974650843370789884132538557187884309239697775753833255937079037473911392636517429827891705053
132	0.0001571483576916310612191390213566795946594955672919667870999108158858304668690290760540586292919294907
133	0.0001571546797251578757899361148127486331980908967957832895804319006901175345449310939085520397330034995
134	0.0001571597053491680991324968212983765683700229109635203139616980833784035022076112930615269350136523562
135	0.0001571554965299616999453117529142984441396127636455083461986326740281288735151951941560607736126172166
136	0.0001571498750355611510092384865028108236175906415033394542080143571271779528975247002908680353610010887
137	0.0001571557460528193124961726317500977576926146908689450655214754829146813061473759304502126731110127111
138	0.0001571552708339082484236729905967534782841328463354925913825433827474397322378965561107080430947937314
139	0.0001571495108160821232245508662383664079993975077751632758931706178782071524338496479226525780056727555
140	0.0001571568566888789766657217317437477697016986930796375490009204659997104371698135143868961772813835795
141	0.0001571580721611174264143418550042896005853515389860558239273609216553554423858906039153590332482334974
142	0.0001571629699342027915007100675899159024626046253278964184833807483463279402788328681712311573708097841
143	0.0001571601532557328394622826065438954932315719511305468578707293575375368609300057901899170522665509462
144	0.0001571560353264994332854895945822015409996363979747696496101020113526120452230607287673895918972593576
145	0.000157159168649498765192005883029048876367865211615402573811314424113247343064070374201254287286336382
146	0.0001571594483537789791573497767032904398469651043364586965656748196684240612129376428876849004424614465
147	0.0001571562948895348819001479968999414215968809608584410038871049923722290798902508340045809422161795687
148	0.0001571564261172762336331031577918134992426563885934344464863756299687016919220926966187071076166477828
149	0.0001571552809005289730376016079483016825001707013686954435852153413573027361195031215175086047858289309
150	0.0001571575549999075792176963889808278234630752922269507007320100911236633073678192228983247825661392832
151	0.0001571598768756725942181604083316834034106854012671195562129681696063248678529123949599456260801761917
152	0.0001571584868553117387092721062035907805536399918293201876417963719040472173977292184615441984293678002
153	0.0001571564813764684113935293131728226393422040506455346187858575662985853656263701459494102053442430956
154	0.000157158713698016823992915450897771201052926400275759036376593157495682085168270849184805451084270133
155	0.0001571536101307765191094163943773520691270738543626285294343475775171290737812192945090199255862604388
156	0.0001571618265998716818043212716426086175860514767497911051826621656896273010349697027175292783259800128
157	0.0001571564685895533972951205711189234712209735764979003237064663107664632242791610279735288548728692165
158	0.0001571544455837969181818519345225005732752460177361527245566311017620793205517955892414712804157483174
159	0.0001571589709865523682098355316355428624327983587598121758207360473147198604584553778277523402720035857
160	0.0001571592619741722769635353378467833482149960062453869161363578548406319390191507585244863353140410457
161	0.0001571566260906390395601245766292041131429382623313453209242838765254295479592364694910845645786782292
162	0.0001571550237305628149255981034925094560824528127574076016924239216373619629539573871234583424706909719
163	0.0001571577524687380220930253275681500146918561062433506319407022075987448517539482354270043169770425016
164	0.0001571637119339323425515515643924161353877226796085131706784685075964846493300508232985151501941433449
165	0.0001571558439631244795738487136111067550270295462631634588500431796112890562552057362596146320885695721
166	0.0001571605655464862833832504933422621515261495255422313285615354554323992297847591176957159375602468532
167	0.0001571612520629260649769118379727672136333412299037582890698274187036055412553888509773272075711003023
168	0.0001571572476488132420981042977933651578299581996121361687796890108020304902292678517945457572640400636
169	0.0001571588310193295659503122122930455152720520814411643203246943996950104912683107709327857954589429034
170	0.0001571604468676025556760823140191782304365824441502095898523596707478327114409518918382808434554650291
171	0.0001571615196112526166842255543780700421328985001802947276772379372237127124157387613244971591121843215
172	0.0001571637868492048946313765069574084078078763884843773313372185325151886761925406644409514522964766748
173	0.0001571559549342725949005806374271304436495166964599827554599637684849067530930048564192188744384098863
174	0.0001571562893101385938897263600991949170610119947813307407511543298862808104662245023521958317956159748
175	0.0001571572484126758682822386555849223089653427481252375081543550327755052963942593907986495930703051361
176	0.0001571563727426855705753820365767109694801510881752532772153999385652851000757884694523185511078442662
177	0.00015715974235073039858113497806617083754294858842599828925330912812020789279848033226250675753686402
178	0.0001571620896166888250764968137695285623679687853789838479913477476351918166549934669005657109443714329
179	0.0001571581585385408062939651797818633088628722248051595085519905378283290004784415997076341430111876732
180	0.0001571623297769695909073349245526052796075699330244446138242337814043690646937701407148557599759560646
181	0.0001571578319656192317442567548467250121703275161087024647353144948023255832183462221459999412428930145
182	0.0001571606787200949998882614639532163979873188831548996975034278492524200456973100619686227965131610412
183	0.0001571584002704521808691735387820305568999441852954441918564715143026393410789065860039291160698948545
184	0.0001571579745611409614823386163304204193951539656900030481641189134955308955088816469921697929662754478
185	0.0001571592747126028070787877901388973006141792822689948349708318106175756294309246412820686420749915936
186	0.0001571575342154775682155148755994672546662062190823490121586615809468259442409333833489175169346943385
187	0.0001571611926807165629671068074591172825752453585119435568406979682579991380968930795627387155845427543
188	0.0001571592385401523845967046167978252242161396655005715254112128385358024685524567426874733125657353723
189	0.0001571588919558946601267225514661030585494213987480158657925686308346499308869013189180453476785659152
190	0.0001571648589927085871825711954423817908338565350831665960934625718988856170021090596807843253568301441
191	0.0001571607868483614451178687428900388479350715963674153127169477315806336341967213427330577746521289442
192	0.0001571596516625853497154786125492024971485691008218614896168960888959231587179431698137495692271828852
193	0.0001571556273778204790756290425338600904260867042899676933316893886773311629309802596388164822971706826
194	0.0001571637505339097245496887364639101629051077507361271575737615572131650737077829262682235680958227505
195	0.0001571598849985010687309515396554490179388473601545018118206616371600270297156408235316000859096902273
196	0.0001571595802832679729988108151744430908227176411853578547318518441865460898818421203685467082450709323
197	0.0001571627498861497553251421887590373509915696398087973529205300582692206995268860316460174126855385725
198	0.00015716159822965767401070141145235185029571071665810148332703890954500039650783351557406776061655314
199	0.0001571601578580561049483599456039404892149543591341448284585993938960879926866206608103878584769040193
200	0.0001571585001597426157841573467840799412022053687949531725279931912319744664143326426230452636588602095
201	0.0001571565702165502483992898942814511697896014080867576994719672658955417969818499457414973661845222736
202	0.0001571630435424451479066192130213809649595515276839441541377469226120654475300532075788813854870610021
203	0.0001571621296677730636485636164307808383516524930227056793362117264642289931773251401041606112670941903
204	0.0001571635437680377026167089947326987645712135817053561439965632275752381084990379651374983596856519548
205	0.0001571607834521438409920094418081786877165338133293872587344620231326794320898195581239973387296958912
206	0.0001571610022137336315512685252319113958703393773086318289017784723808262603941526487711466640453795692
207	0.0001571619013008763264213384518831719814501394817604964516991157773937738689147522580771939950208958204
208	0.0001571640599750534348695512585847851782207715135748441945142314568459329178277024194122638701300252583
209	0.0001571644864072241684285513766846889783609978101434311382356896313007408512024528305326956454454287724
210	0.000157164771759422198623310337255897446353957841993999928068118833082531475234366658597324991733822704
211	0.0001571629519735113726020230870846738523851572013315296573765249747979003884543499048913832699216143601
212	0.0001571627397191061852201949625004259394673816444149837896041038241067706900139514197522144676567826973
213	0.0001571633808193434396817846258875096486155172457772965054981829391030879337592799972158262783664611357
214	0.0001571624949973642563315118274018856428305795657987502014318587924934388894657223658384903143804424387
215	0.0001571647282746291387760369338585360191854316960698723864494514801897376739570403708288022384120208273
216	0.0001571604935052728804874491247344447383651469832823388478944054717699142055803931598597561646741570022
217	0.0001571672728005170120855691459433140015773796114383429637141512951096927509313990105804261774521826846
218	0.0001571627764824951378573121841009396824529125927331912928952500136876137224868809650264960558567105493
219	0.0001571667370172830183043617681257823761830126045323396063071877439776758630157105560139182519428783477
220	0.0001571641737333379420923260362253430822471042119277060330647078672946118161343481146543947620021057348
221	0.0001571636171263363802937805964444883099037428407082894237143146184784350745450011162528610262717733922
222	0.0001571586153160807065527726914347436314887086933293881544927191411538557668573355936409616774012121879
223	0.0001571628602295433312418630964686239217376095011089055103550327175591269289269159188732568664883913226
224	0.0001571631781090633528327234123598648896116236327942388501917477247222522536676989155523682766371887616
225	0.0001571639014377834981270194367389280768169445120469604794746104516550012198787691205192090076644649665
226	0.0001571619311215336575663133165327741538977861237524202112445818725678040897656814632243212489834632691
227	0.0001571671951968656651818383832339453630493215788256895650046393237093068533061670485789178002697240775
228	0.0001571627439525747690421094831803202115859961299609890939975362122842604616918900618010849176108147251
229	0.0001571605018021972606541483451117236949440904539508781565907404626411857730593085225287392511471736139
230	0.0001571652029145163393519260632955598766629723528582936960394219329246184626810702815362776547107422926
231	0.000157161821963540335139649460513028116183961157779422404403347747511989387475985227931270011432964765
232	0.0001571616820434959166779164125978949070154597199798883087364847027204254509681482341761301815428068626
233	0.0001571660227872687792072296534409125166646289197891347989470602648481308603327801094536869306117246764
234	0.0001571625714760920650673188176715600608143069788705636785416281096228286887996825469411961508171642433
235	0.0001571616400420437405430240551233280041267581411224622879469772818442693970378120439318754787072644696
236	0.0001571619171598769700888515919463296220758642425420954751501850466258612628206143731436378576973838336
237	0.0001571600757022349220808054703166392274936088970149926333869949540655385102088334464650765033912412183
238	0.0001571644667575154501861269278246100013079010046990552047637638697986256136704370616749119078572383191
239	0.0001571669877678795931862050708778909563664752644575793670772453585647789663812873410926961934927196398
240	0.0001571642191842647845767203791931078098233504747310528859941633793083130717953754584846195318938831331
241	0.0001571620558948576849397756278940191056744671672088230512057914498835965357401591697265554960810753208
242	0.0001571662969061349070883479914729092893533590156433790583980011494103337055568518550195555123453482488
243	0.0001571644334044417077319517389344709187083488134351664471067546213732455402482617261226293778417369195
244	0.0001571643583092494612202370848333905725346394566851070459623480114064389321426028248701123205548317917
245	0.0001571648707781314365976338221974091908201259957992612393845790476750083800569941707718832939496299191
246	0.0001571682833363363034314408314508552488031260736584604799326716554578391097973464128460706885346861623
247	0.000157165168078205745827025230985461017541359829419348272428771764470524659979697434782199869459082131
248	0.0001571632705472209182525973560386631064843876569238834604729901171483158769239121937566118380419644698
249	0.0001571647285036850789717817951924963557456680565776057466853644798138150558035837621533031533333198224
250	0.0001571633793264337363686445003417366753460330429828841769548751410899539243328806997772578795910105874
251	0.0001571641122099597341840489131407031830782289125907708875109244950300906224783398511055042053864221441
252	0.0001571653469397547549258222295213821776213452081692747516143776716416886183912736281205096994725565698
253	0.0001571656081646591393210275151152724936084463260889342187759779749801441773052161177341162125340605139
254	0.0001571642684433557259439801370264045980551162463410106096168763296329697992592637584776676687241444162
255	0.0001571645799475972000200235569231396890669456016516530630379446005033996877892942151517945136982552722
256	0.0001571618369346296409453939302415563360324047587588011329529315166626326951546479042792945690629449159
257	0.0001571611166419000164090515082541198507874857672940603392604068887169921385547917815858402170781874397
258	0.000157167146383168948874365126320456878069260583060347173019543269408927123927749651537818145829356872
259	0.0001571687534574375873420481871708211898092706523193698132992552425596012380139357749507637394297218483
260	0.000157167430054313478896078934310780038896210740919103522371050257808518866513965239633835077116877189
261	0.0001571695522232496176285186212690520034270853547518725825515025789565204564870839578996971141042900874
262	0.0001571659427675816966213800741484657212422232134974466844284778096254435581351455867704311914650301483
263	0.0001571660817187117769428254765689961075910675627005827625927488293825590195724543340279735056008873673
264	0.0001571645031870610250567997744109667041604705936232988129409264861538772134089022374885505971676995349
265	0.0001571653642214612843214048655502168695078068304846476589530173126103421923392606432989740014093800298
266	0.0001571667050545035479084920430770777822197850365626813496434019376800983351681449790472928640738166448
267	0.0001571638863277203574989067504891017385211452313918920588344922140823848772961556817656972873919660615
